value,gesture
2;-2;10;2;-1;-2;-2;-7;-3;3;14;-3;1;-1;-1;4;-1;9;-15;-6;-2;-1;-2;-8;-1;-21;24;6;-1;-1;0;6;-2;-3;-11;-6;-2;-1;0;-6;1;13;-3;1;-1;0;1;2;-2;-2;9;-1;-1;-2;-3;-3;5;0;16;3;-1;-1;0;13;,0
-2;-3;-11;-6;-2;-1;0;-6;1;13;-3;1;-1;0;1;2;-2;-2;9;-1;-1;-2;-3;-3;5;0;16;3;-1;-1;0;13;0;0;-25;-6;0;-2;-2;-11;-3;-3;-3;-2;-2;-3;-1;1;-4;0;3;1;0;0;1;-3;0;-4;-6;-3;-2;-3;-3;2;,0
-2;-3;-11;-6;-2;-1;0;-6;1;13;-3;1;-1;0;1;2;-2;-2;9;-1;-1;-2;-3;-3;5;0;16;3;-1;-1;0;13;0;0;-25;-6;0;-2;-2;-11;-3;-3;-3;-2;-2;-3;-1;1;-4;0;3;1;0;0;1;-3;0;-4;-6;-3;-2;-3;-3;2;,0
-2;-2;9;-1;-1;-2;-3;-3;5;0;16;3;-1;-1;0;13;0;0;-25;-6;0;-2;-2;-11;-3;-3;-3;-2;-2;-3;-1;1;-4;0;3;1;0;0;1;-3;0;-4;-6;-3;-2;-3;-3;2;1;13;-9;1;1;1;-2;-2;-1;4;2;1;0;0;-1;4;,0
-4;0;3;1;0;0;1;-3;0;-4;-6;-3;-2;-3;-3;2;1;13;-9;1;1;1;-2;-2;-1;4;2;1;0;0;-1;4;-1;-8;-6;-3;-3;-3;0;1;1;1;-5;-2;-2;-1;1;-4;-4;-3;41;9;0;0;-1;-2;1;-5;-42;-10;-1;-1;0;6;,0
1;13;-9;1;1;1;-2;-2;-1;4;2;1;0;0;-1;4;-1;-8;-6;-3;-3;-3;0;1;1;1;-5;-2;-2;-1;1;-4;-4;-3;41;9;0;0;-1;-2;1;-5;-42;-10;-1;-1;0;6;1;2;20;1;-2;0;-3;-7;-2;-5;-6;-5;0;-1;-2;-4;,0
-1;-8;-6;-3;-3;-3;0;1;1;1;-5;-2;-2;-1;1;-4;-4;-3;41;9;0;0;-1;-2;1;-5;-42;-10;-1;-1;0;6;1;2;20;1;-2;0;-3;-7;-2;-5;-6;-5;0;-1;-2;-4;-1;-2;7;1;-1;-1;-1;-3;-1;5;18;8;1;-1;-1;3;,0
-4;-3;41;9;0;0;-1;-2;1;-5;-42;-10;-1;-1;0;6;1;2;20;1;-2;0;-3;-7;-2;-5;-6;-5;0;-1;-2;-4;-1;-2;7;1;-1;-1;-1;-3;-1;5;18;8;1;-1;-1;3;-1;-10;-31;-12;-2;-2;-1;-2;-1;0;4;2;2;1;0;0;,0
-1;-2;7;1;-1;-1;-1;-3;-1;5;18;8;1;-1;-1;3;-1;-10;-31;-12;-2;-2;-1;-2;-1;0;4;2;2;1;0;0;-1;-3;12;-5;-3;-2;-4;-3;-2;-2;8;3;-3;-1;-1;-1;0;2;13;8;-2;-1;-2;-1;2;8;-44;-14;-2;-1;-1;-1;,0
-1;-2;7;1;-1;-1;-1;-3;-1;5;18;8;1;-1;-1;3;-1;-10;-31;-12;-2;-2;-1;-2;-1;0;4;2;2;1;0;0;-1;-3;12;-5;-3;-2;-4;-3;-2;-2;8;3;-3;-1;-1;-1;0;2;13;8;-2;-1;-2;-1;2;8;-44;-14;-2;-1;-1;-1;,0
-1;-3;12;-5;-3;-2;-4;-3;-2;-2;8;3;-3;-1;-1;-1;0;2;13;8;-2;-1;-2;-1;2;8;-44;-14;-2;-1;-1;-1;0;0;18;0;-1;0;-1;-1;-2;-5;2;-3;-3;-2;-1;-2;-2;2;-1;-1;0;-1;0;-1;-3;-1;-11;-4;-1;0;0;0;,0
-1;-3;12;-5;-3;-2;-4;-3;-2;-2;8;3;-3;-1;-1;-1;0;2;13;8;-2;-1;-2;-1;2;8;-44;-14;-2;-1;-1;-1;0;0;18;0;-1;0;-1;-1;-2;-5;2;-3;-3;-2;-1;-2;-2;2;-1;-1;0;-1;0;-1;-3;-1;-11;-4;-1;0;0;0;,0
0;0;18;0;-1;0;-1;-1;-2;-5;2;-3;-3;-2;-1;-2;-2;2;-1;-1;0;-1;0;-1;-3;-1;-11;-4;-1;0;0;0;0;-5;2;1;-1;-1;0;-2;-3;-4;-32;-5;-1;-1;-1;-2;-1;-2;10;-3;-1;0;1;0;-4;-3;-17;0;-2;-2;-1;-2;,0
0;-5;2;1;-1;-1;0;-2;-3;-4;-32;-5;-1;-1;-1;-2;-1;-2;10;-3;-1;0;1;0;-4;-3;-17;0;-2;-2;-1;-2;2;2;43;19;1;0;0;-1;-2;-8;-67;-19;-2;-1;-2;-3;-1;-4;-9;0;-2;-3;0;0;1;0;12;2;0;0;-1;-1;,0
-1;-2;10;-3;-1;0;1;0;-4;-3;-17;0;-2;-2;-1;-2;2;2;43;19;1;0;0;-1;-2;-8;-67;-19;-2;-1;-2;-3;-1;-4;-9;0;-2;-3;0;0;1;0;12;2;0;0;-1;-1;-2;1;-19;12;-1;-1;-2;-1;1;0;-5;-17;1;-1;2;16;,0
2;2;43;19;1;0;0;-1;-2;-8;-67;-19;-2;-1;-2;-3;-1;-4;-9;0;-2;-3;0;0;1;0;12;2;0;0;-1;-1;-2;1;-19;12;-1;-1;-2;-1;1;0;-5;-17;1;-1;2;16;-8;-10;-2;-9;-3;-3;-4;-32;0;3;2;-3;0;-2;-1;-4;,0
-1;-4;-9;0;-2;-3;0;0;1;0;12;2;0;0;-1;-1;-2;1;-19;12;-1;-1;-2;-1;1;0;-5;-17;1;-1;2;16;-8;-10;-2;-9;-3;-3;-4;-32;0;3;2;-3;0;-2;-1;-4;-1;1;-18;-7;0;0;-2;0;2;0;34;15;-1;-1;-2;-3;,0
-2;1;-19;12;-1;-1;-2;-1;1;0;-5;-17;1;-1;2;16;-8;-10;-2;-9;-3;-3;-4;-32;0;3;2;-3;0;-2;-1;-4;-1;1;-18;-7;0;0;-2;0;2;0;34;15;-1;-1;-2;-3;-2;-4;-23;-3;-3;-3;0;8;1;-3;-8;-6;-1;-1;-2;-1;,0
-1;1;-18;-7;0;0;-2;0;2;0;34;15;-1;-1;-2;-3;-2;-4;-23;-3;-3;-3;0;8;1;-3;-8;-6;-1;-1;-2;-1;-2;-2;-10;-5;-1;-1;-1;-4;-3;4;23;3;0;1;0;-3;1;1;-15;-2;0;0;0;6;2;7;31;14;-1;-3;-1;-1;,0
-1;1;-18;-7;0;0;-2;0;2;0;34;15;-1;-1;-2;-3;-2;-4;-23;-3;-3;-3;0;8;1;-3;-8;-6;-1;-1;-2;-1;-2;-2;-10;-5;-1;-1;-1;-4;-3;4;23;3;0;1;0;-3;1;1;-15;-2;0;0;0;6;2;7;31;14;-1;-3;-1;-1;,0
-2;-2;-10;-5;-1;-1;-1;-4;-3;4;23;3;0;1;0;-3;1;1;-15;-2;0;0;0;6;2;7;31;14;-1;-3;-1;-1;-1;-9;9;-17;-1;-1;1;3;-1;-6;-31;4;-2;-1;-2;-3;0;-1;33;-7;-3;-1;0;1;-1;-7;-11;5;1;-1;1;1;,0
-2;-2;-10;-5;-1;-1;-1;-4;-3;4;23;3;0;1;0;-3;1;1;-15;-2;0;0;0;6;2;7;31;14;-1;-3;-1;-1;-1;-9;9;-17;-1;-1;1;3;-1;-6;-31;4;-2;-1;-2;-3;0;-1;33;-7;-3;-1;0;1;-1;-7;-11;5;1;-1;1;1;,0
-1;-9;9;-17;-1;-1;1;3;-1;-6;-31;4;-2;-1;-2;-3;0;-1;33;-7;-3;-1;0;1;-1;-7;-11;5;1;-1;1;1;-2;6;6;-6;-2;-1;-3;-3;-3;-3;19;-10;-1;-2;-2;-4;0;3;-2;20;-2;-2;-2;-1;0;2;40;-13;1;1;1;3;,0
0;-1;33;-7;-3;-1;0;1;-1;-7;-11;5;1;-1;1;1;-2;6;6;-6;-2;-1;-3;-3;-3;-3;19;-10;-1;-2;-2;-4;0;3;-2;20;-2;-2;-2;-1;0;2;40;-13;1;1;1;3;-5;-8;-24;3;-2;-4;-2;-3;-2;3;-2;5;-4;-2;-3;-4;,0
-2;6;6;-6;-2;-1;-3;-3;-3;-3;19;-10;-1;-2;-2;-4;0;3;-2;20;-2;-2;-2;-1;0;2;40;-13;1;1;1;3;-5;-8;-24;3;-2;-4;-2;-3;-2;3;-2;5;-4;-2;-3;-4;1;-3;-7;22;2;1;0;5;-3;-10;8;-20;-1;1;-1;0;,0
-5;-8;-24;3;-2;-4;-2;-3;-2;3;-2;5;-4;-2;-3;-4;1;-3;-7;22;2;1;0;5;-3;-10;8;-20;-1;1;-1;0;-2;-4;-11;6;-3;-3;-1;-1;-2;-5;46;12;-1;0;-2;-1;0;10;-74;-19;-2;-1;-2;0;-1;0;-6;8;-6;-2;-5;-2;,0
-5;-8;-24;3;-2;-4;-2;-3;-2;3;-2;5;-4;-2;-3;-4;1;-3;-7;22;2;1;0;5;-3;-10;8;-20;-1;1;-1;0;-2;-4;-11;6;-3;-3;-1;-1;-2;-5;46;12;-1;0;-2;-1;0;10;-74;-19;-2;-1;-2;0;-1;0;-6;8;-6;-2;-5;-2;,0
-2;-4;-11;6;-3;-3;-1;-1;-2;-5;46;12;-1;0;-2;-1;0;10;-74;-19;-2;-1;-2;0;-1;0;-6;8;-6;-2;-5;-2;0;1;-5;0;0;0;1;-2;1;-3;1;-12;-1;-3;0;0;-1;-15;-4;-3;-1;-1;0;2;-5;5;-21;-3;-2;-2;-3;-2;,0
0;1;-5;0;0;0;1;-2;1;-3;1;-12;-1;-3;0;0;-1;-15;-4;-3;-1;-1;0;2;-5;5;-21;-3;-2;-2;-3;-2;-1;1;-6;17;2;1;-1;1;-2;-3;4;11;4;-1;-1;-1;1;4;29;-43;-9;-3;-1;1;-4;-6;-36;-1;-1;-3;-2;-3;,0
0;1;-5;0;0;0;1;-2;1;-3;1;-12;-1;-3;0;0;-1;-15;-4;-3;-1;-1;0;2;-5;5;-21;-3;-2;-2;-3;-2;-1;1;-6;17;2;1;-1;1;-2;-3;4;11;4;-1;-1;-1;1;4;29;-43;-9;-3;-1;1;-4;-6;-36;-1;-1;-3;-2;-3;,0
-1;1;-6;17;2;1;-1;1;-2;-3;4;11;4;-1;-1;-1;1;4;29;-43;-9;-3;-1;1;-4;-6;-36;-1;-1;-3;-2;-3;0;-3;-54;-13;-2;-2;-1;0;-2;-5;58;39;3;1;1;-1;-1;-4;-11;3;4;0;3;-2;-1;-5;-4;-13;-3;-3;-3;-2;,0
-1;1;-6;17;2;1;-1;1;-2;-3;4;11;4;-1;-1;-1;1;4;29;-43;-9;-3;-1;1;-4;-6;-36;-1;-1;-3;-2;-3;0;-3;-54;-13;-2;-2;-1;0;-2;-5;58;39;3;1;1;-1;-1;-4;-11;3;4;0;3;-2;-1;-5;-4;-13;-3;-3;-3;-2;,0
0;-3;-54;-13;-2;-2;-1;0;-2;-5;58;39;3;1;1;-1;-1;-4;-11;3;4;0;3;-2;-1;-5;-4;-13;-3;-3;-3;-2;1;3;-7;-6;-1;-2;1;-2;-1;2;-8;-13;-3;-1;-2;-3;0;-3;-14;10;0;0;-1;0;-1;0;64;23;-1;0;2;-1;,0
-1;-4;-11;3;4;0;3;-2;-1;-5;-4;-13;-3;-3;-3;-2;1;3;-7;-6;-1;-2;1;-2;-1;2;-8;-13;-3;-1;-2;-3;0;-3;-14;10;0;0;-1;0;-1;0;64;23;-1;0;2;-1;3;-9;-10;-23;3;3;-2;1;-3;6;-53;-16;-4;-1;-2;-2;,0
1;3;-7;-6;-1;-2;1;-2;-1;2;-8;-13;-3;-1;-2;-3;0;-3;-14;10;0;0;-1;0;-1;0;64;23;-1;0;2;-1;3;-9;-10;-23;3;3;-2;1;-3;6;-53;-16;-4;-1;-2;-2;-1;10;32;13;-2;0;-4;-3;-1;-5;-55;-17;5;-2;0;-2;,0
3;-9;-10;-23;3;3;-2;1;-3;6;-53;-16;-4;-1;-2;-2;-1;10;32;13;-2;0;-4;-3;-1;-5;-55;-17;5;-2;0;-2;-4;0;49;4;-1;-3;-1;-2;1;-4;-12;5;3;-1;-2;-1;1;0;-8;-28;-7;1;0;-1;3;11;65;19;1;-1;1;1;,0
3;-9;-10;-23;3;3;-2;1;-3;6;-53;-16;-4;-1;-2;-2;-1;10;32;13;-2;0;-4;-3;-1;-5;-55;-17;5;-2;0;-2;-4;0;49;4;-1;-3;-1;-2;1;-4;-12;5;3;-1;-2;-1;1;0;-8;-28;-7;1;0;-1;3;11;65;19;1;-1;1;1;,0
-4;0;49;4;-1;-3;-1;-2;1;-4;-12;5;3;-1;-2;-1;1;0;-8;-28;-7;1;0;-1;3;11;65;19;1;-1;1;1;-2;0;-9;-4;-6;-2;-2;-2;1;-10;-16;-4;-1;1;1;1;-4;-3;-3;10;3;-2;0;0;2;-16;-8;-2;-1;0;0;0;,0
-2;0;-9;-4;-6;-2;-2;-2;1;-10;-16;-4;-1;1;1;1;-4;-3;-3;10;3;-2;0;0;2;-16;-8;-2;-1;0;0;0;-1;24;13;-2;0;-3;-3;-3;-1;4;4;7;1;1;-3;-3;-1;-4;-7;-9;0;-2;-1;1;0;-7;-11;11;-2;-1;-1;-1;,0
-4;-3;-3;10;3;-2;0;0;2;-16;-8;-2;-1;0;0;0;-1;24;13;-2;0;-3;-3;-3;-1;4;4;7;1;1;-3;-3;-1;-4;-7;-9;0;-2;-1;1;0;-7;-11;11;-2;-1;-1;-1;-1;-6;-41;-12;-2;-1;-2;-1;-3;-8;8;6;-5;-4;-4;-3;,0
-1;24;13;-2;0;-3;-3;-3;-1;4;4;7;1;1;-3;-3;-1;-4;-7;-9;0;-2;-1;1;0;-7;-11;11;-2;-1;-1;-1;-1;-6;-41;-12;-2;-1;-2;-1;-3;-8;8;6;-5;-4;-4;-3;1;-27;-20;-19;-1;1;2;0;-7;32;68;18;0;-6;-6;-5;,0
-1;-6;-41;-12;-2;-1;-2;-1;-3;-8;8;6;-5;-4;-4;-3;1;-27;-20;-19;-1;1;2;0;-7;32;68;18;0;-6;-6;-5;-2;-8;-37;5;-1;0;0;1;0;9;23;8;0;-1;3;1;-2;-9;-14;-24;-7;-4;-2;-1;1;-4;3;-2;-4;-1;-1;2;,0
1;-27;-20;-19;-1;1;2;0;-7;32;68;18;0;-6;-6;-5;-2;-8;-37;5;-1;0;0;1;0;9;23;8;0;-1;3;1;-2;-9;-14;-24;-7;-4;-2;-1;1;-4;3;-2;-4;-1;-1;2;0;-7;11;-1;-1;1;-1;-1;0;1;3;8;0;-1;-3;0;,0
-2;-8;-37;5;-1;0;0;1;0;9;23;8;0;-1;3;1;-2;-9;-14;-24;-7;-4;-2;-1;1;-4;3;-2;-4;-1;-1;2;0;-7;11;-1;-1;1;-1;-1;0;1;3;8;0;-1;-3;0;-1;6;-1;21;1;-1;-3;-1;-3;0;15;-10;-3;-1;0;-1;,0
-2;-9;-14;-24;-7;-4;-2;-1;1;-4;3;-2;-4;-1;-1;2;0;-7;11;-1;-1;1;-1;-1;0;1;3;8;0;-1;-3;0;-1;6;-1;21;1;-1;-3;-1;-3;0;15;-10;-3;-1;0;-1;-1;1;34;6;0;-3;-2;-1;0;-1;-61;-19;-2;1;1;0;,0
0;-7;11;-1;-1;1;-1;-1;0;1;3;8;0;-1;-3;0;-1;6;-1;21;1;-1;-3;-1;-3;0;15;-10;-3;-1;0;-1;-1;1;34;6;0;-3;-2;-1;0;-1;-61;-19;-2;1;1;0;-1;13;34;-2;-4;-4;-3;-1;1;-6;-18;-11;-1;0;1;0;,0
-1;1;34;6;0;-3;-2;-1;0;-1;-61;-19;-2;1;1;0;-1;13;34;-2;-4;-4;-3;-1;1;-6;-18;-11;-1;0;1;0;1;-8;-3;0;2;2;2;1;-3;3;24;0;-5;-5;-4;-2;2;2;34;2;1;2;1;0;-3;-12;-52;11;-2;1;-1;-2;,0
-1;13;34;-2;-4;-4;-3;-1;1;-6;-18;-11;-1;0;1;0;1;-8;-3;0;2;2;2;1;-3;3;24;0;-5;-5;-4;-2;2;2;34;2;1;2;1;0;-3;-12;-52;11;-2;1;-1;-2;0;0;16;-24;-3;-4;0;0;-3;-5;-43;-12;2;1;0;-3;,0
1;-8;-3;0;2;2;2;1;-3;3;24;0;-5;-5;-4;-2;2;2;34;2;1;2;1;0;-3;-12;-52;11;-2;1;-1;-2;0;0;16;-24;-3;-4;0;0;-3;-5;-43;-12;2;1;0;-3;0;3;12;16;4;1;0;1;-3;-6;31;-12;-2;-3;-1;-2;,0
2;2;34;2;1;2;1;0;-3;-12;-52;11;-2;1;-1;-2;0;0;16;-24;-3;-4;0;0;-3;-5;-43;-12;2;1;0;-3;0;3;12;16;4;1;0;1;-3;-6;31;-12;-2;-3;-1;-2;0;-2;-10;5;-3;-2;-2;0;-3;-4;11;-13;-1;-3;-2;-2;,0
0;0;16;-24;-3;-4;0;0;-3;-5;-43;-12;2;1;0;-3;0;3;12;16;4;1;0;1;-3;-6;31;-12;-2;-3;-1;-2;0;-2;-10;5;-3;-2;-2;0;-3;-4;11;-13;-1;-3;-2;-2;1;-1;-36;6;1;1;3;1;1;6;6;5;3;3;3;1;,0
0;-2;-10;5;-3;-2;-2;0;-3;-4;11;-13;-1;-3;-2;-2;1;-1;-36;6;1;1;3;1;1;6;6;5;3;3;3;1;-3;-1;-7;-3;-1;0;0;-1;-2;-2;31;-12;-4;-2;-3;-1;-1;0;-8;12;0;1;1;0;0;-3;-22;-4;-2;-3;-2;-3;,0
1;-1;-36;6;1;1;3;1;1;6;6;5;3;3;3;1;-3;-1;-7;-3;-1;0;0;-1;-2;-2;31;-12;-4;-2;-3;-1;-1;0;-8;12;0;1;1;0;0;-3;-22;-4;-2;-3;-2;-3;-3;-1;8;-1;0;-1;-2;-4;0;-3;-2;0;-2;1;-1;-3;,0
-3;-1;-7;-3;-1;0;0;-1;-2;-2;31;-12;-4;-2;-3;-1;-1;0;-8;12;0;1;1;0;0;-3;-22;-4;-2;-3;-2;-3;-3;-1;8;-1;0;-1;-2;-4;0;-3;-2;0;-2;1;-1;-3;0;1;1;12;0;-2;1;-1;-2;1;1;-30;-5;-4;-1;2;,0
-1;0;-8;12;0;1;1;0;0;-3;-22;-4;-2;-3;-2;-3;-3;-1;8;-1;0;-1;-2;-4;0;-3;-2;0;-2;1;-1;-3;0;1;1;12;0;-2;1;-1;-2;1;1;-30;-5;-4;-1;2;-4;-9;-48;1;2;1;2;-1;1;1;4;3;-3;-2;0;-1;,0
-3;-1;8;-1;0;-1;-2;-4;0;-3;-2;0;-2;1;-1;-3;0;1;1;12;0;-2;1;-1;-2;1;1;-30;-5;-4;-1;2;-4;-9;-48;1;2;1;2;-1;1;1;4;3;-3;-2;0;-1;-1;0;1;-4;2;1;1;-2;-2;-1;7;0;-4;-3;-4;-3;,0
-4;-9;-48;1;2;1;2;-1;1;1;4;3;-3;-2;0;-1;-1;0;1;-4;2;1;1;-2;-2;-1;7;0;-4;-3;-4;-3;1;5;24;9;0;-1;-1;-1;-1;-3;-12;-7;-3;-2;-1;0;-1;-1;24;4;-2;-2;-2;-1;2;-1;-18;-5;3;2;-1;2;,0
-1;0;1;-4;2;1;1;-2;-2;-1;7;0;-4;-3;-4;-3;1;5;24;9;0;-1;-1;-1;-1;-3;-12;-7;-3;-2;-1;0;-1;-1;24;4;-2;-2;-2;-1;2;-1;-18;-5;3;2;-1;2;-3;3;3;9;1;0;-3;-1;-1;-3;-6;-12;-4;-3;-1;-1;,0
1;5;24;9;0;-1;-1;-1;-1;-3;-12;-7;-3;-2;-1;0;-1;-1;24;4;-2;-2;-2;-1;2;-1;-18;-5;3;2;-1;2;-3;3;3;9;1;0;-3;-1;-1;-3;-6;-12;-4;-3;-1;-1;-1;-2;-1;-7;-3;-1;-1;0;0;1;-2;12;1;-1;-1;-1;,0
-1;-1;24;4;-2;-2;-2;-1;2;-1;-18;-5;3;2;-1;2;-3;3;3;9;1;0;-3;-1;-1;-3;-6;-12;-4;-3;-1;-1;-1;-2;-1;-7;-3;-1;-1;0;0;1;-2;12;1;-1;-1;-1;1;-4;0;0;-1;-1;-2;-1;-1;1;3;-4;-2;2;2;-2;,0
-3;3;3;9;1;0;-3;-1;-1;-3;-6;-12;-4;-3;-1;-1;-1;-2;-1;-7;-3;-1;-1;0;0;1;-2;12;1;-1;-1;-1;1;-4;0;0;-1;-1;-2;-1;-1;1;3;-4;-2;2;2;-2;0;-2;-7;5;-2;-3;-1;-1;-1;-1;-11;-10;-1;0;1;0;,0
-1;-2;-1;-7;-3;-1;-1;0;0;1;-2;12;1;-1;-1;-1;1;-4;0;0;-1;-1;-2;-1;-1;1;3;-4;-2;2;2;-2;0;-2;-7;5;-2;-3;-1;-1;-1;-1;-11;-10;-1;0;1;0;-2;-3;-7;-4;-3;-5;-4;-1;1;-1;8;10;9;4;1;0;,0
0;-2;-7;5;-2;-3;-1;-1;-1;-1;-11;-10;-1;0;1;0;-2;-3;-7;-4;-3;-5;-4;-1;1;-1;8;10;9;4;1;0;-2;3;30;-4;0;2;-1;-2;-2;-4;-45;11;-4;-2;-1;-1;0;2;14;-9;-2;-2;-3;-1;-1;-4;-10;2;-2;-3;-1;0;,0
-2;-3;-7;-4;-3;-5;-4;-1;1;-1;8;10;9;4;1;0;-2;3;30;-4;0;2;-1;-2;-2;-4;-45;11;-4;-2;-1;-1;0;2;14;-9;-2;-2;-3;-1;-1;-4;-10;2;-2;-3;-1;0;-2;3;39;-11;-2;-1;0;-3;0;-3;-3;2;2;1;-2;-1;,0
-2;3;30;-4;0;2;-1;-2;-2;-4;-45;11;-4;-2;-1;-1;0;2;14;-9;-2;-2;-3;-1;-1;-4;-10;2;-2;-3;-1;0;-2;3;39;-11;-2;-1;0;-3;0;-3;-3;2;2;1;-2;-1;-1;-2;3;0;-2;-2;-1;0;1;2;-10;2;-4;-3;0;-1;,0
0;2;14;-9;-2;-2;-3;-1;-1;-4;-10;2;-2;-3;-1;0;-2;3;39;-11;-2;-1;0;-3;0;-3;-3;2;2;1;-2;-1;-1;-2;3;0;-2;-2;-1;0;1;2;-10;2;-4;-3;0;-1;-2;-3;-9;-3;0;1;1;-1;-1;-1;6;-3;-1;-2;-1;-2;,0
-2;3;39;-11;-2;-1;0;-3;0;-3;-3;2;2;1;-2;-1;-1;-2;3;0;-2;-2;-1;0;1;2;-10;2;-4;-3;0;-1;-2;-3;-9;-3;0;1;1;-1;-1;-1;6;-3;-1;-2;-1;-2;0;0;-6;2;0;0;-2;-1;-2;-3;20;-7;-5;-2;-2;-2;,0
-2;-3;-9;-3;0;1;1;-1;-1;-1;6;-3;-1;-2;-1;-2;0;0;-6;2;0;0;-2;-1;-2;-3;20;-7;-5;-2;-2;-2;1;0;-12;9;0;-3;-1;1;-2;-3;-7;-20;-3;0;-1;-2;-1;0;-4;-1;2;-2;-1;0;-1;-3;-11;1;-1;-3;-2;-2;,0
0;0;-6;2;0;0;-2;-1;-2;-3;20;-7;-5;-2;-2;-2;1;0;-12;9;0;-3;-1;1;-2;-3;-7;-20;-3;0;-1;-2;-1;0;-4;-1;2;-2;-1;0;-1;-3;-11;1;-1;-3;-2;-2;-1;1;4;-11;-3;-1;-3;-1;-3;-4;-15;7;-1;-4;-1;-1;,0
1;0;-12;9;0;-3;-1;1;-2;-3;-7;-20;-3;0;-1;-2;-1;0;-4;-1;2;-2;-1;0;-1;-3;-11;1;-1;-3;-2;-2;-1;1;4;-11;-3;-1;-3;-1;-3;-4;-15;7;-1;-4;-1;-1;-3;0;21;11;-1;1;1;-1;-2;0;11;-10;-4;-2;-1;-1;,0
-1;0;-4;-1;2;-2;-1;0;-1;-3;-11;1;-1;-3;-2;-2;-1;1;4;-11;-3;-1;-3;-1;-3;-4;-15;7;-1;-4;-1;-1;-3;0;21;11;-1;1;1;-1;-2;0;11;-10;-4;-2;-1;-1;-1;-2;-18;-11;-2;1;-2;0;-3;-1;-24;-1;-4;-3;-4;-3;,0
-1;1;4;-11;-3;-1;-3;-1;-3;-4;-15;7;-1;-4;-1;-1;-3;0;21;11;-1;1;1;-1;-2;0;11;-10;-4;-2;-1;-1;-1;-2;-18;-11;-2;1;-2;0;-3;-1;-24;-1;-4;-3;-4;-3;0;-3;-12;-10;-3;-1;-1;-1;0;2;13;12;1;0;-1;0;,0
-3;0;21;11;-1;1;1;-1;-2;0;11;-10;-4;-2;-1;-1;-1;-2;-18;-11;-2;1;-2;0;-3;-1;-24;-1;-4;-3;-4;-3;0;-3;-12;-10;-3;-1;-1;-1;0;2;13;12;1;0;-1;0;-2;-5;-12;7;-1;-3;-1;0;-1;2;12;-9;-2;1;1;-1;,0
0;-3;-12;-10;-3;-1;-1;-1;0;2;13;12;1;0;-1;0;-2;-5;-12;7;-1;-3;-1;0;-1;2;12;-9;-2;1;1;-1;-3;-2;6;13;7;1;1;-1;0;-2;-12;-19;-5;0;0;-2;0;-2;-11;-2;-2;0;-1;-1;-1;-1;6;7;-1;-1;0;1;,0
-2;-5;-12;7;-1;-3;-1;0;-1;2;12;-9;-2;1;1;-1;-3;-2;6;13;7;1;1;-1;0;-2;-12;-19;-5;0;0;-2;0;-2;-11;-2;-2;0;-1;-1;-1;-1;6;7;-1;-1;0;1;-1;-1;-5;-1;-5;-2;-2;-2;0;2;8;10;3;-1;-1;0;,0
-3;-2;6;13;7;1;1;-1;0;-2;-12;-19;-5;0;0;-2;0;-2;-11;-2;-2;0;-1;-1;-1;-1;6;7;-1;-1;0;1;-1;-1;-5;-1;-5;-2;-2;-2;0;2;8;10;3;-1;-1;0;0;-1;2;-16;-4;1;-1;-1;0;1;-12;0;5;-1;0;-2;,0
-1;-1;-5;-1;-5;-2;-2;-2;0;2;8;10;3;-1;-1;0;0;-1;2;-16;-4;1;-1;-1;0;1;-12;0;5;-1;0;-2;-3;-2;40;-9;-7;-1;-2;-2;-3;-4;-25;-7;-3;-2;-1;-3;0;2;7;12;-3;-3;-2;-1;0;-5;-7;4;-4;-1;-1;0;,0
-1;-1;-5;-1;-5;-2;-2;-2;0;2;8;10;3;-1;-1;0;0;-1;2;-16;-4;1;-1;-1;0;1;-12;0;5;-1;0;-2;-3;-2;40;-9;-7;-1;-2;-2;-3;-4;-25;-7;-3;-2;-1;-3;0;2;7;12;-3;-3;-2;-1;0;-5;-7;4;-4;-1;-1;0;,0
-3;-2;40;-9;-7;-1;-2;-2;-3;-4;-25;-7;-3;-2;-1;-3;0;2;7;12;-3;-3;-2;-1;0;-5;-7;4;-4;-1;-1;0;0;0;-9;-12;-4;-4;-1;-1;-1;-2;28;1;14;2;0;-1;-3;0;1;8;-1;-1;-2;-1;2;-1;11;3;3;1;-1;0;,0
0;0;-9;-12;-4;-4;-1;-1;-1;-2;28;1;14;2;0;-1;-3;0;1;8;-1;-1;-2;-1;2;-1;11;3;3;1;-1;0;-2;-2;-19;-2;-2;0;-2;-2;-2;-3;-9;-2;-9;-2;-3;-3;0;-2;-3;-5;0;-1;0;-2;0;-1;3;-3;-4;-1;0;0;,0
0;0;-9;-12;-4;-4;-1;-1;-1;-2;28;1;14;2;0;-1;-3;0;1;8;-1;-1;-2;-1;2;-1;11;3;3;1;-1;0;-2;-2;-19;-2;-2;0;-2;-2;-2;-3;-9;-2;-9;-2;-3;-3;0;-2;-3;-5;0;-1;0;-2;0;-1;3;-3;-4;-1;0;0;,0
-2;-2;-19;-2;-2;0;-2;-2;-2;-3;-9;-2;-9;-2;-3;-3;0;-2;-3;-5;0;-1;0;-2;0;-1;3;-3;-4;-1;0;0;0;0;0;1;2;-2;-1;0;-1;-2;-13;-1;0;-2;-3;0;-2;-1;-11;-9;-1;1;1;-2;-1;-1;20;0;-2;0;0;0;,0
